Which unit of charge contains 6.25 × 10electrons?, ,Text,Single,Easy,Voltage and Current ,An ampere;A coulomb;A volt;A joule;,B
The first recipient of Nehru Award was, ,Text,Single,Easy,Honours and Awards ,Martin Luther King;Khan Abdul Ghaffar Khan;Mother Teresa;U Thant;,D
Saraswathi Samman is given annually for outstanding contribution to, ,Text,Single,Easy,Honours and Awards ,classical music;education;literature;fine arts;,C
What do you call a diagram that shows the electrical connections of a circuit's components?, ,Text,Single,Easy,Voltage and Current ,A schematic diagram;A pictorial diagram;A block diagram;An electrical diagram;,A
What is a characteristic of a secondary cell?, ,Text,Single,Easy,Voltage and Current ,rechargeability;not rechargeable;a dry cell;non-liquid;,A
Primary batteries, unlike secondary batteries, may be:, ,Text,Single,Easy,Voltage and Current ,charged once;used once;recharged over and over;stored indefinitely;,B
Which state Government of India has instituted the Samman Award?, ,Text,Single,Easy,Honours and Awards ,Uttar Pradesh;Himachal Pradesh;Madhya Pradesh;Andhra Pradesh;,C
The term used to designate electrical pressure is:, ,Text,Single,Easy,Voltage and Current ,voltage;current;resistance;conductance;,A
Sharad Joshi Samman is awarded for, ,Text,Single,Easy,Honours and Awards ,Cartoon;Satire and essay;Trade Union Activity;Social Service;,B
An example of potential energy is:, ,Text,Single,Easy,Voltage and Current ,tea-kettle steam;a moving vehicle;the sun;a battery;,D
Who among the following own the Nobel prize for literature?, ,Text,Single,Easy,Honours and Awards ,Linus Pauling;Samuel Beckett;Philip Noel - Baker;Ralph Bunche;,B
An ammeter is used to measure, ,Text,Single,Easy,Voltage and Current ,voltage;current;resistance;All of the above;,B
The journalist who refused to accept 'Padma Bhushan' was?, ,Text,Single,Easy,Honours and Awards ,Shekaran Nair;Khushwant Singh;Ratan Thiyam;Arun Shourie;,B
Which state gives Mewar Award?, ,Text,Single,Easy,Honours and Awards ,Haryana;Delhi;Punjab;Rajasthan;,D
The highest civilian award of India 'Bharat Ratna' has been awarded to only two foreigners so far. One of them is Nelson Mandela. The other is, ,Text,Single,Easy,Honours and Awards ,Abdul Ghaffar khan;Mikhail Gorbachev;Marshal Tito;Abdul Wali Khan;,A
Which of the following awards was conferred upon Smt. Aruna Asaf Ali for her role in the welfare of adult and women?, ,Text,Single,Easy,Honours and Awards ,Tagore Literacy Award;UNSECO Literacy Award;Moorti Devi Award;Kalinga Prize;,C
An element is a substance that is:, ,Text,Single,Easy,Voltage and Current ,varied throughout the entire piece;used only in electronics;electrically charged;found only in its pure form;,D
The negative and positive charge symbols are assigned (in that order) to the:, ,Text,Single,Easy,Voltage and Current ,proton and electron;electron and proton;atom and nucleus;electron and element;,B
The 'Cannes Award' is given for excellence in which field?, ,Text,Single,Easy,Honours and Awards ,Films;Journalism;Literature;Economics;,A
How many valence shell electrons are there in semiconductor atoms?, ,Text,Single,Easy,Voltage and Current ,16;8;4;2;,C
What are the basic building blocks that all matter is composed of?, ,Text,Single,Easy,Voltage and Current ,electrons, neutrons, and protons;two protons for each neutron;two protons for each electron;electrons, neutrons, and charged ions;,A
'Ashoka Chakra' is awarded for, ,Text,Single,Easy,Honours and Awards ,acts of gallantry in the presence of enemy;gallantry by children;outstanding contribution to literature;the most conspicuous bravery or self sacrifice on land, air or sea but not in the presence of the enemy;,D
A voltmeter is used:, ,Text,Single,Easy,Voltage and Current ,to measure current;in series with the circuit;in parallel with the circuit;to measure coulombs;,C
To whom was 'Bharat Ratna' awarded in 1999?, ,Text,Single,Easy,Honours and Awards ,Lata Mangeshkar;Amartya Sen;M. S. Subbulakshmi;Atal Behari Vajpayee;,B
'Global 500' awards are given for the outstanding achievement in which of the following fields?, ,Text,Single,Easy,Honours and Awards ,Campaign against AIDS;Population control;Protection of environment;Elimination of illiteracy;,C
National School of Mines is located in ?, ,Text,Single,Easy,Famous Places in India ,Dhanbad;Kavalpur;Udaipur;Hyderabad;,A
The National Institute of Community Development is located at, ,Text,Single,Easy,Famous Places in India ,Chennai;Pant Nagar;Hyderabad;Bangalore;,C
Which is the highest gallantry award in India?, ,Text,Single,Easy,Honours and Awards ,Param Vishishtat Seva Medal;Param Vir Chakra;Kirti Chakra;Vir Chakra;,B
The only Indian to win the Nobel prize in physics is, ,Text,Single,Easy,Honours and Awards ,Dr. J.C. Bose;Dr. C. V. Raman;Dr. Vickram Sarabhai;Dr. H. J. Bhabha;,B
Current is:, ,Text,Single,Easy,Voltage and Current ,the presence of a positive charge;the abundance of electrons;the movement of electrons;the repulsion of electrons;,C
The battery symbol is:, ,Text,Single,Easy,Voltage and Current ,;;;;,B
Siachen is a, ,Text,Single,Easy,Famous Places in India ,desert frontier zone between India and Pakistan;frontier zone between China and India;frontier zone between India and Myanmar;glacier frontier zone between India and Pakistan;,D
National Institute of Aeronautical Engineering is located at, ,Text,Single,Easy,Famous Places in India ,Dehradun;Lucknow;Bangalore;Delhi;,D
The famous Rock Garden is located in which city?, ,Text,Single,Easy,Famous Places in India ,Jaipur;Lucknow;Simla;Chandigarh;,D
The first recipient of Rajiv Gandhi's 'Khel Ratna' award is, ,Text,Single,Easy,Honours and Awards ,Vishwanathan Anand;Leander Peas;Kapil Dev;Limba Ram;,A
Which city is known as 'Electronic City of India'?, ,Text,Single,Easy,Famous Places in India ,Mumbai;Hyderabad;Guragon;Bangalore;,D
Under Mother Teresa's guidance, the Missionaries of Charit built near Asansol, a lep er colony is called, ,Text,Single,Easy,Famous Places in India ,Peace City;Sahara;Shanti Nagar;SOS;,C
Who among the following is not a recipient of 'Dada Saheb Phalke' Award?, ,Text,Single,Easy,Honours and Awards ,Ramanand Sagar;Raj Kapoor;V. Shantaram;Ashok Kumar;,A
Current is considered as the movement of:, ,Text,Single,Easy,Voltage and Current ,electrons;protons;charge;nuclei;,A
National Science Centre is located at, ,Text,Single,Easy,Famous Places in India ,Bangalore;Bombay;Kolkata;Delhi;,D
Which of the following famous financial journals of international repute confers 'Finance minister of the year' Award?, ,Text,Single,Easy,Honours and Awards ,Dalal Street;Business Standard;Euromoney;Money Matters;,C
On whose name is the highest award for services to the development of cinema given?, ,Text,Single,Easy,Honours and Awards ,Raj Kapoor;Dada Saheb;Meena Kumari;Amitabh Bachchan;,B
Which is known as 'Garden City of India'?, ,Text,Single,Easy,Famous Places in India ,Trivandram;Imphal;Simla;Bangalore;,D
Central Road Research Institute is in, ,Text,Single,Easy,Famous Places in India ,Delhi;Bangalore;Roorkee;Hyderabad;,A
The charge of one coulomb is equal to:, ,Text,Single,Easy,Voltage and Current ,6.24 x 10 electrons;one ampere;one second;6.24 x 10 electrons;,D
Badrinath is situated on the bank of river, ,Text,Single,Easy,Famous Places in India ,Ganga;Yamuna;Alaknanda;Saraswathi;,C
Which of the following statements is true?, ,Text,Single,Easy,Voltage and Current ,Unlike charges repel and like charges attract.;Like charges repel and unlike charges attract.;Unlike charges attract and like charges attract.;Like charges repel and unlike charges repel.;,B
Golden Temple is situated in, ,Text,Single,Easy,Famous Places in India ,New Delhi;Agra;Amritsar;Mumbai;,C
The first Indian to receive Noble Prize in Literature was, ,Text,Single,Easy,Honours and Awards ,Mother Teresa;C. V. Raman;Rabindranath Tagore;Sarojini Naidu;,C
National Institute of Nutrition is located in which of the following place?, ,Text,Single,Easy,Famous Places in India ,Bangalore;Kerala;Gandhinagar;Hyderabad;,D
Which city is called 'White City' of Rajasthan?, ,Text,Single,Easy,Famous Places in India ,Bihar;Jaipur;Udaipur;Jodhpur;,C
In practical applications, battery voltage:, ,Text,Single,Easy,Voltage and Current ,is restored as soon as disconnect occurs;is lowered as the load increases;may be stored indefinitely;will be reduced to zero as power is drawn;,B
Where is the 'National Remote Sensing Agency' situated?, ,Text,Single,Easy,Famous Places in India ,Shadnagar;Bangalore;Chennai;Dehradun;,A
Which of the following awards was conferred on Mrs. Kiran Bedi?, ,Text,Single,Easy,Honours and Awards ,Golden Globe;Rani Lakshmi;Magsaysay;Saraswati;,C
Shanthi Swaroop Bhatnagar awards are given for, ,Text,Single,Easy,Honours and Awards ,exploring new dimensions in creative writing in Indian languages;outstanding contribution to science;creating mass awareness on environmental issues;excellence in film direction;,B
A basic electric circuit is made up of what components?, ,Text,Single,Easy,Voltage and Current ,A load, a resistor, and a conductive path for current;A voltage source, a load, and a conductive path for current;A voltage source, a conductive path for current, and a battery;A conductive path for current, a battery, and a copper wire;,B
Which electronics material opposes the movement of free electrons?, ,Text,Single,Easy,Voltage and Current ,Conductor;Insulator;Semiconductor;Element;,B
If 40 C of charge flow past a point in 20 s, what is the current?, ,Text,Single,Easy,Voltage and Current ,2 A;0.5 A;20 A;40 A;,A
When considering conventional current versus electron current flow:, ,Text,Single,Easy,Voltage and Current ,electron current flow came first;protons move in conventional current flow;conventional current flow came first;the direction of current is the same in both methods;,C
Material that consists of a mixture of elements is considered to be:, ,Text,Single,Easy,Voltage and Current ,an element;an ion;a compound;a molecule;,C
The first Indira Gandhi Award for International Justice and Harmony has been given to, ,Text,Single,Easy,Honours and Awards ,Larry Pressler;Amnesty International;Hussain Ibrahim Zaki;Yasser Arafat;,D
Which of the following films has won 9 Oscar Awards in 1987?, ,Text,Single,Easy,Honours and Awards ,The World Safari;The Last Emperor;Rain Man;Amadeus;,B
Who among the following is not a recipient of the Bharatiya Jnanpith Award?, ,Text,Single,Easy,Honours and Awards ,Ashaparna Devi;M. F. Hussain;Raghupathi Sahai;V. K. Gokak;,B
Where is the National Institute of Virology situated?, ,Text,Single,Easy,Famous Places in India ,Pune;Delhi;Kolkata;Madras;,A
Pulitzer prize is awarded for outstanding work in the field of, ,Text,Single,Easy,Honours and Awards ,Science and Technology;Environmental Studies;Literature and Journalism;International Understanding;,C
A lead-acid battery is an example of a, ,Text,Single,Easy,Voltage and Current ,solar cell;fuel cell;primary battery;secondary battery;,D
Arjuna Award is given for, ,Text,Single,Easy,Honours and Awards ,Exceptional service in emergency;Bravery on battlefield;Outstanding performance in sports;Exceptional service in slum dwellers;,C
Vikram Sarabhai Space Centre is located at, ,Text,Single,Easy,Famous Places in India ,Pune;Ahmedabad;Sriharikota;Thiruvananthapuram;,D
The Nobel Prize was first awarded in, ,Text,Single,Easy,Honours and Awards ,1976;1958;1901;1972;,C
Which is the smallest?, ,Text,Single,Easy,Voltage and Current ,atom;proton;neutron;electron;,D
Which unit of charge contains 6.25 × 10electrons?, ,Text,Single,Easy,Voltage and Current ,An ampere;A coulomb;A volt;A joule;,B
'Bagh', a village in Gwalior is famous for, ,Text,Single,Easy,Famous Places in India ,Sculptures;Architecture;Cave Painting;All of the above;,C
The Dr. Babasaheb Ambedkar Marathwada University is at which of the following places?, ,Text,Single,Easy,Famous Places in India ,Aurangabad;Nanded;Parbhani;Nagpur;,A
The first recipient of Nehru Award was, ,Text,Single,Easy,Honours and Awards ,Martin Luther King;Khan Abdul Ghaffar Khan;Mother Teresa;U Thant;,D
What do you call a diagram that shows the electrical connections of a circuit's components?, ,Text,Single,Easy,Voltage and Current ,A schematic diagram;A pictorial diagram;A block diagram;An electrical diagram;,A
Which state Government of India has instituted the Samman Award?, ,Text,Single,Easy,Honours and Awards ,Uttar Pradesh;Himachal Pradesh;Madhya Pradesh;Andhra Pradesh;,C
The term used to designate electrical pressure is:, ,Text,Single,Easy,Voltage and Current ,voltage;current;resistance;conductance;,A
An ammeter is used to measure, ,Text,Single,Easy,Voltage and Current ,voltage;current;resistance;All of the above;,B
Which state gives Mewar Award?, ,Text,Single,Easy,Honours and Awards ,Haryana;Delhi;Punjab;Rajasthan;,D
The highest civilian award of India 'Bharat Ratna' has been awarded to only two foreigners so far. One of them is Nelson Mandela. The other is, ,Text,Single,Easy,Honours and Awards ,Abdul Ghaffar khan;Mikhail Gorbachev;Marshal Tito;Abdul Wali Khan;,A
Which of the following awards was conferred upon Smt. Aruna Asaf Ali for her role in the welfare of adult and women?, ,Text,Single,Easy,Honours and Awards ,Tagore Literacy Award;UNSECO Literacy Award;Moorti Devi Award;Kalinga Prize;,C
An element is a substance that is:, ,Text,Single,Easy,Voltage and Current ,varied throughout the entire piece;used only in electronics;electrically charged;found only in its pure form;,D
The 'Cannes Award' is given for excellence in which field?, ,Text,Single,Easy,Honours and Awards ,Films;Journalism;Literature;Economics;,A
'Vijay Stambha' is situated in, ,Text,Single,Easy,Famous Places in India ,Jaipur;Agra;Delhi;Chittor;,D
How many valence shell electrons are there in semiconductor atoms?, ,Text,Single,Easy,Voltage and Current ,16;8;4;2;,C
The Central Rice Research institute is located at, ,Text,Single,Easy,Famous Places in India ,Rajamundry;Madra;Cuttack;Cochin;,C
Who was awarded the first Rajiv Gandhi National Sadhavana Award?, ,Text,Single,Easy,Honours and Awards ,Archarya Tulsi;Dr. J. Rengaswamy;J. R. D Tata;Mother Teresa;,D
Tansen Samman has been instituted by the Government of?, ,Text,Single,Easy,Honours and Awards ,Gujarat;Maharashtra;Uttar Pradesh;Madhya Pradesh;,D
What is the name of the pressure that moves electrons in a closed circuit?, ,Text,Single,Easy,Voltage and Current ,amperes;ohms;voltage;coulombs;,C
Current equals:, ,Text,Single,Easy,Voltage and Current ,;coulombs × time;;voltage × time;,A
Sanchi Stupa is located near, ,Text,Single,Easy,Famous Places in India ,Gaya;Bhopal;Varanasi;Bijapur;,B
A secondary cell generates dc via chemical activity; a primary cell generates dc:, ,Text,Single,Easy,Voltage and Current ,electrically;thermally;optically;chemically;,D
In 1901, Nobel Prize was not given for, ,Text,Single,Easy,Honours and Awards ,Chemistry;Physics;Economics;Peace;,C
The 'Golconda Fort' is in which state?, ,Text,Single,Easy,Famous Places in India ,Telangana;Uttar Pradesh;Bihar;Karnataka;,A
A short circuit will have:, ,Text,Single,Easy,Voltage and Current ,a small current flow;a large current flow;no current flow;some current flow;,B
A switch is a device that:, ,Text,Single,Easy,Voltage and Current ,short circuits complex circuits;holds a fuse;has double poles;opens or completes a current path;,D
'Mandi House' is a, ,Text,Single,Easy,Famous Places in India ,the office of the P.M.;the office of Director General of Doordarshan;the office of NFDC;the Doordarshan C.P.C;,B
Manav Seva Award has been instituted in the memory of, ,Text,Single,Easy,Honours and Awards ,Rajiv Gandhi;Dr. Rajendra Prasad;Indira Gandhi;Acharya;,A
Kalinga Award was instituted by, ,Text,Single,Easy,Honours and Awards ,UNESCO for exceptional contribution of efforts to popularise science;Indian Military.;Jnanpith, a cultural literacy society for encouraging creative writing in modern languages;Indian Adult Education Association for outstanding contribution of adult literacy in India;,A
The removal of a non-neutral subatomic particle converts the atom into a:, ,Text,Single,Easy,Voltage and Current ,charged ion;nucleus;heavier element;compound;,A
The Indian Institute of Science is located at, ,Text,Single,Easy,Famous Places in India ,Kerala;Madras;Bangalore;New Delhi;,C
Central Drug Research Institute is located at, ,Text,Single,Easy,Famous Places in India ,Trissur;Nagpur;Mysore;Lucknow;,D
Central Arid Zone Research Institute is located in, ,Text,Single,Easy,Famous Places in India ,Bihar;Gujarat;Rajasthan;Madhya Pradesh;,C
Where is Chitrakut situated?, ,Text,Single,Easy,Famous Places in India ,Maharashtra;Uttar Pradesh;Bihar;Madhya Pradesh;,B
Which of the following place is famous for its gigantic rock-cut statue of Buddha?, ,Text,Single,Easy,Famous Places in India ,Bamiyan;Borobudur;Anuradhapuram;Angor Vat;,A
The Nobel peace prize is awarded in which city?, ,Text,Single,Easy,Honours and Awards ,Oslo;Stockholm;Brussels;Geneva;,A
Who among the following got the 'Bharat Ratna' award, before becoming the President of India?, ,Text,Single,Easy,Honours and Awards ,R. Venkatramanan;Dr. Zakir Hussain;V. V. Giri;Dr. Rajendra Prasad;,B
The UNSECO's 'Prix Jules Verne' prize has been given to which of the following serials of Doordarshan?, ,Text,Single,Easy,Honours and Awards ,The World This Week;Surabhi;Eye Witness;Turning Point;,D
Indian Cancer Research institute is located at, ,Text,Single,Easy,Famous Places in India ,New Delhi;Calcutta;Chennai;Mumbai;,D
Which voltage source converts chemical energy to electrical energy?, ,Text,Single,Easy,Voltage and Current ,Electrical generator;Battery;Solar cell;Electronic power supply;,B
The basic difference between a fuse and a circuit breaker is, ,Text,Single,Easy,Voltage and Current ,a fuse is slower;a fuse is reusable;a circuit breaker is reusable;a circuit breaker is more reliable;,C
In which states may matter may be found?, ,Text,Single,Easy,Voltage and Current ,solid, liquid, or mineral;solid, gas, or liquid;mineral, gas, or liquid;plastic, solid, or gas;,B
What type of switch is this?, ,Text,Single,Easy,Voltage and Current ,push button;SPST;DPDT;SPDT;,D
'Kanchipuram' is in which of the following states?, ,Text,Single,Easy,Famous Places in India ,Andhra Pradesh;Orissa;Kerala;Tamil Nadu;,D
On whom did the U. S. President George W. Bush bestow, in 2002, the U.S.'s highest award for life time achievement in the field of scientific research?, ,Text,Single,Easy,Honours and Awards ,Arun Netravalli;Dr.Hargoving Kohrana;Subramania Chandrasekar;Professor C. Radhakrishna Rao;,A
Batteries differ from fuel cells in that, ,Text,Single,Easy,Voltage and Current ,a battery is a closed system;a battery uses hydrogen and oxygen to create electricity;a battery uses a polymer electrolyte membrane;none of the above;,A
One coulomb passing a point in one second is one:, ,Text,Single,Easy,Voltage and Current ,ampere;volt;ohm;charge;,A
Sun Temple is situated at?, ,Text,Single,Easy,Famous Places in India ,Konark;Bangalore;Haridwar;Kerala;,A
The famous Meenakshi temple is located in, ,Text,Single,Easy,Famous Places in India ,Bihar;Madurai;Madras;Trichy;,B
The world famous 'Khajuraho' sculptures are located in, ,Text,Single,Easy,Famous Places in India ,Gujarat;Madhya Pradesh;Orissa;Maharashtra;,B
Indian School of Mines is located in, ,Text,Single,Easy,Famous Places in India ,Dhanbad;Asansol;Tatanagar;Rourkela;,A
Who is the first Asian Winner of Nobel Prize?, ,Text,Single,Easy,Honours and Awards ,C. V. Raman;Rajiv Gandhi;Rabindranath Tagore;Mother Teresa;,C
If a fluid system is compared to an electrical system, the fluid pump will correspond to a:, ,Text,Single,Easy,Voltage and Current ,conductor;lamp;battery;insulator;,C
The Arjuna Awards were instituted in the year, ,Text,Single,Easy,Honours and Awards ,1965;1961;1963;1957;,B
If the current in a circuit equals 0 A, it is likely that the, ,Text,Single,Easy,Voltage and Current ,voltage is too high;resistance is too low;circuit has a short;circuit is open;,D
What are the unit and symbol for current?, ,Text,Single,Easy,Voltage and Current ,Ampere,;Coulomb,;Ampere,;Ampere,;,D
Who among the following has received a Nobel Prize in literature 1953?, ,Text,Single,Easy,Honours and Awards ,Pablo Neruda;Derek Walcott;Ernest Hemingway;Winston Churchill;,D
The Shanti Swarup Bhatnagar Award is given by which of the following organisations?, ,Text,Single,Easy,Honours and Awards ,Council for Scientific and industrial research;Indian Council for Agricultural Research;Indian National Science Academy;ISRO;,A
Ajanta-Ellora caves are situated near, ,Text,Single,Easy,Famous Places in India ,Ajmer;Jaipur;Patna;Aurangabad;,D
The 'satellite freight city' is being developed near which of the following cities?, ,Text,Single,Easy,Famous Places in India ,New Delhi;Orissa;Gurgaon;Kolkata;,C
The 'Char Minar' is in, ,Text,Single,Easy,Famous Places in India ,Ahmedabad;Hyderabad;Delhi;Sikri;,B
, ,Text,Single,Easy,Voltage and Current ,Electron;Neutron;Proton;All of the above;,B
Who among the following is a winner of the Indira Gandhi Award for National integration?, ,Text,Single,Easy,Honours and Awards ,Aruna Asaf Ali;Ashok Kumar;Sundarlal Bahuguna;M. G. K. Menon;,A
The first black American to win the Nobel Prize for literature is, ,Text,Single,Easy,Honours and Awards ,Aurthe Ashe;Martin Luther King;Toni Morrison;Nelson Mandela;,C
If an electrical system is compared to a fluid system, the electrical current corresponds to the:, ,Text,Single,Easy,Voltage and Current ,pressure;pump;water wheel;water flow;,D
Saraswathi Samman is given annually for outstanding contribution to, ,Text,Single,Easy,Honours and Awards ,classical music;education;literature;fine arts;,C
What is a characteristic of a secondary cell?, ,Text,Single,Easy,Voltage and Current ,rechargeability;not rechargeable;a dry cell;non-liquid;,A
Primary batteries, unlike secondary batteries, may be:, ,Text,Single,Easy,Voltage and Current ,charged once;used once;recharged over and over;stored indefinitely;,B
'Kandla' is situated on the Gulf of Kachh is well known for which of the following?, ,Text,Single,Easy,Famous Places in India ,Export Processing Zone;Centre for Marine Food products;Cutting and Polishing of diamonds;Ship breaking industry;,A
Sharad Joshi Samman is awarded for, ,Text,Single,Easy,Honours and Awards ,Cartoon;Satire and essay;Trade Union Activity;Social Service;,B
An example of potential energy is:, ,Text,Single,Easy,Voltage and Current ,tea-kettle steam;a moving vehicle;the sun;a battery;,D
Who among the following own the Nobel prize for literature?, ,Text,Single,Easy,Honours and Awards ,Linus Pauling;Samuel Beckett;Philip Noel - Baker;Ralph Bunche;,B
The journalist who refused to accept 'Padma Bhushan' was?, ,Text,Single,Easy,Honours and Awards ,Shekaran Nair;Khushwant Singh;Ratan Thiyam;Arun Shourie;,B
National Archives is located at?, ,Text,Single,Easy,Famous Places in India ,Calcutta;Dehradun;Bombay;New Delhi;,D
Where is the headquarters of Oil and Natural Gas Commission?, ,Text,Single,Easy,Famous Places in India ,Dehradun;Vadodara;Digboi;Mumbai;,A
The negative and positive charge symbols are assigned (in that order) to the:, ,Text,Single,Easy,Voltage and Current ,proton and electron;electron and proton;atom and nucleus;electron and element;,B
National Police Academy is located at, ,Text,Single,Easy,Famous Places in India ,Bangalore;Hyderabad;Abu Road;Dehradun;,B
'Tin Bhiga' lease by India to Bangladesh, was a part of, ,Text,Single,Easy,Famous Places in India ,West Bengal;Assam;Meghalaya;Tripura;,A
The world famous Ajanta caves are situated in, ,Text,Single,Easy,Famous Places in India ,Orissa;Andhra Pradesh;Kerala;Maharashtra;,D
The headquarters of the National Power Training institute is located in, ,Text,Single,Easy,Famous Places in India ,Pune;Bhopal;Faridabad;Lucknow;,C
What are the basic building blocks that all matter is composed of?, ,Text,Single,Easy,Voltage and Current ,electrons, neutrons, and protons;two protons for each neutron;two protons for each electron;electrons, neutrons, and charged ions;,A
This one is intended to be a confidence builder. These are diamonds. Diamonds are pure:,https://www.thoughtco.com/thmb/bORUDzdznV2AzCzV3jGumQBhmPI=/768x300/filters:no_upscale():max_bytes(150000):strip_icc()/GettyImages-102635591-56acf9ec5f9b58b7d00ad548.jpg,Image,Single,Easy,Chemistry,boron;carbon;iron;nitrogen;oxygen,carbon
You may encounter this element in pure form fairly often. This metallic element is:,https://www.thoughtco.com/thmb/Sju5hThXDc4CqLic95pdh0oz4dI=/768x300/filters:no_upscale():max_bytes(150000):strip_icc()/GettyImages-598738073-56ad02f65f9b58b7d00ad92b.jpg,Image,Single,Easy,Chemistry,brass;bronze;copper;gold;zinc,copper
This metallic element is a liquid at room temperature. It is:,https://www.thoughtco.com/thmb/0zuMF7QcN5kiX7WTANqYc_hcy-s=/768x300/filters:no_upscale():max_bytes(150000):strip_icc()/GettyImages-98134700-56a133ff5f9b58b7d0bcff85.jpg,Image,Single,Easy,Chemistry,bromine;iodine;iron;lead;mercury,mercury
This yellow element is a component of gunpowder. The area being mined is a hint. This element is:,https://www.thoughtco.com/thmb/75MLgEDqfMw19bi0VdJjyI9DFZY=/768x300/filters:no_upscale():max_bytes(150000):strip_icc()/GettyImages-524414867-56acfb9c3df78cf772b66263.jpg,Image,Single,Easy,Chemistry,chlorine;copper;gold;selenium;sulfur,sulfur
This metal occurs in its pure form, but it is usually encountered as an alloy. The element is:,https://www.thoughtco.com/thmb/1Mu0NlQMxu_MKYBRlH_wJ72Pv6s=/768x300/filters:no_upscale():max_bytes(150000):strip_icc()/GettyImages-546417187-56ad02a83df78cf772b66530.jpg,Image,Single,Easy,Chemistry,brass;copper;gold;iridium;platinum,gold
The big clue for this metal's identity is how it is being used in the photo. This element is:,https://www.thoughtco.com/thmb/fOLMnrNJGRA2wu5-2Uh1s_6Uu9E=/768x300/filters:no_upscale():max_bytes(150000):strip_icc()/GettyImages-563523387-56acfd063df78cf772b662c1.jpg,Image,Single,Easy,Chemistry,beryllium;iron;lead;silicon;zinc,lead
The air you breathe is mostly this element. In liquid form, it's extremely cold. The element is:,https://www.thoughtco.com/thmb/fdC0ne-b5FqPScHOnydK8KOhQNM=/768x300/filters:no_upscale():max_bytes(150000):strip_icc()/GettyImages-478187235-56acff0f3df78cf772b663c0.jpg,Image,Single,Easy,Chemistry,chlorine;oxygen;hydrogen;nitrogen;radon,nitrogen
You would wear protective gloves to hold this radioactive element, which feels warm. It is:,https://www.thoughtco.com/thmb/yb16KjaEcuEhKWClQHDF09DcPhg=/768x300/filters:no_upscale():max_bytes(150000):strip_icc()/uranium2-57e1bb423df78c9cce33a0e9.jpg,Image,Single,Easy,Chemistry,cerium;iron;lead;lithium;uranium,uranium
This element is a semimetal or metalloid. Here is how it looks when pure. This is:,https://www.thoughtco.com/thmb/LWbmL4RUwcMbE6ha_eQeENp6pyo=/768x300/filters:no_upscale():max_bytes(150000):strip_icc()/GettyImages-122070014-56acffe73df78cf772b66405.jpg,Image,Single,Easy,Chemistry,silicon;aluminum;bromine;selenium;polonium,silicon
The majority of the picture is of one element. It's the most abundant element in the universe. This element is:,https://www.thoughtco.com/thmb/y22f0uK9ipuWGd8kOURxe-QXsDw=/768x300/filters:no_upscale():max_bytes(150000):strip_icc()/GettyImages-598315989-56ad03825f9b58b7d00ad97d.jpg,Image,Single,Easy,Chemistry,carbon;helium;hydrogen;nitrogen;oxygen,hydrogen
This first one is supposed to build your confidence. Each one of these pieces of glassware is called a:,https://www.thoughtco.com/thmb/wAb9qNpFth42UKSLPaYn7k6OAys=/768x300/filters:no_upscale():max_bytes(150000):strip_icc()/GettyImages-525440687-56e1c6463df78c5ba056a3a9.jpg,Image,Single,Average,Laboratory,graduated cylinder;pipette or pipet;test tube;vial or phial,test tube
No lab is complete without this glassware. Some have measurement lines and some are unmarked. These are:,https://www.thoughtco.com/thmb/ky2DF6OWZORslRPQpMBUjhQWFEI=/768x300/filters:no_upscale():max_bytes(150000):strip_icc()/GettyImages-87997927-56e1a7a13df78c5ba05699a1.jpg,Image,Single,Average,Laboratory,flask;beaker;measuring cup;graduated cylinder,beaker
Any glassware with a narrow neck and larger base is called a flask. There are many different types. What is this one?,https://www.thoughtco.com/thmb/5wqyfhSDLc4AIPhHLdqcqq1LfMM=/768x300/filters:no_upscale():max_bytes(150000):strip_icc()/GettyImages-565785411-56e1b0643df78c5ba0569e1e.jpg,Image,Single,Average,Laboratory,a boiling flask;a Buchner flask;an Erlenmeyer flask;a Florence flask,an Erlenmeyer flask
What is the name of this piece of glassware?,https://www.thoughtco.com/thmb/nElzENX02A5V77eMBCwD-nHE2Ec=/768x300/filters:no_upscale():max_bytes(150000):strip_icc()/GettyImages-a0178-000032h-56e1cee23df78c5ba056a64f.jpg,Image,Single,Average,Laboratory,It's a retort.;It's a burette.;It's another Erlenmeyer flask.;It's a volumetric flask.,It's a volumetric flask.
This piece of glassware is a:,https://www.thoughtco.com/thmb/EUf_TkKxX-lvFzyZkscFa0uBCT4=/768x300/filters:no_upscale():max_bytes(150000):strip_icc()/GettyImages-119617626-57e1bad15f9b586516364ed7.jpg,Image,Single,Average,Laboratory,buret or burrette;condenser;pipet or pipette;eudiometer,buret or burrette
Here's another common item in the lab. This glassware is called a:,https://www.thoughtco.com/thmb/hPqmBJ2bdCaigFsLMtqBum32uNQ=/768x300/filters:no_upscale():max_bytes(150000):strip_icc()/GettyImages-183234546-56e1cfad5f9b5854a9f890c8.jpg,Image,Single,Average,Laboratory,boiling plate;crucible;Petri dish;watch glass,Petri dish
This item is essential in the chemistry lab and other labs that deal with liquids. It is a:,https://www.thoughtco.com/thmb/XJu-uEST4rjCVY5G13CVOtSZa04=/768x300/filters:no_upscale():max_bytes(150000):strip_icc()/GettyImages-597316651-56e1c46c5f9b5854a9f88d3d.jpg,Image,Single,Average,Laboratory,graduated cylinder;pipet or pipette;thistle tube;volumetric flask,graduated cylinder
